Species,Block,Latitude,Longitude,AddressAccuracy,Id,Year,Week,Day,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2,22,41.731922,-87.677512,8,215,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,22,41.731922,-87.677512,8,216,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
1,22,41.731922,-87.677512,8,217,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,53,41.891126,-87.61156,5,218,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,53,41.891126,-87.61156,5,219,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,75,42.01743,-87.687769,8,220,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,91,41.981964,-87.812827,8,221,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,36,41.944869,-87.832763,8,222,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,72,42.011601,-87.811506,8,223,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,38,41.94983,-87.698457,9,224,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,58,41.986921,-87.689778,9,225,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,58,41.986921,-87.689778,9,226,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
1,58,41.986921,-87.689778,9,227,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,10,41.723195,-87.64997,5,228,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,11,41.868077,-87.666901,9,229,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,11,41.868077,-87.666901,9,230,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,11,41.869216,-87.627561,8,231,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,42,41.662014,-87.724608,8,232,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,42,41.662014,-87.724608,8,233,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
4,42,41.662014,-87.724608,8,234,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,40,41.953067,-87.776792,8,235,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,40,41.953067,-87.776792,8,236,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
4,43,41.878114,-87.629798,3,237,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,42,41.958271,-87.702575,9,238,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,15,41.994469,-87.667736,8,239,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,15,41.994469,-87.667736,8,240,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,70,41.916265,-87.800515,8,241,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,70,41.916265,-87.800515,8,242,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,25,41.846075,-87.716277,9,243,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,21,41.918705,-87.752329,8,244,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,35,41.682587,-87.707973,9,245,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,35,41.682587,-87.707973,9,246,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,37,41.948167,-87.730698,8,247,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,46,41.964242,-87.757639,8,248,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,60,41.990284,-87.797127,8,249,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,70,42.008314,-87.777921,9,250,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,70,42.008314,-87.777921,9,251,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
4,61,41.991429,-87.747113,8,252,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,68,41.921177,-87.79518,8,253,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,68,41.921177,-87.79518,8,254,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,30,41.857402,-87.694991,8,255,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,11,41.868142,-87.696269,9,256,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,11,41.868142,-87.696269,9,257,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,25,41.846283,-87.656913,9,258,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,10,41.721474,-87.648064,8,259,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,10,41.869107,-87.696293,9,260,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,96,41.719059,-87.675088,9,261,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,96,41.719059,-87.675088,9,262,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,61,41.923738,-87.785288,9,263,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,61,41.923738,-87.785288,9,264,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,64,41.970248,-87.787992,8,265,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,64,41.970248,-87.787992,8,266,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,12,42.010412,-87.66214,8,267,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,10,41.89923,-87.716788,9,268,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,10,41.89923,-87.716788,9,269,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,60,41.942114,-87.776385,8,270,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,60,41.960616,-87.777189,9,271,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,33,41.883284,-87.705085,8,272,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
3,33,41.883284,-87.705085,8,273,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,33,41.704336,-87.703736,8,274,2007,27,191,2,77,58,68,50,59,0, 3,0.00,29.55,30.21,7.4,12,8.5
2,41,41.95469,-87.800991,9,275,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,41,41.95469,-87.800991,9,276,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,41,41.95469,-87.800991,9,277,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,62,41.994991,-87.769279,9,278,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,79,41.974089,-87.824812,8,279,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,79,41.974089,-87.824812,8,280,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,79,41.974089,-87.824812,8,281,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,15,41.9216,-87.666455,8,282,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,15,41.9216,-87.666455,8,283,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,25,41.891118,-87.654491,8,284,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,25,41.891118,-87.654491,8,285,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,25,41.891118,-87.654491,8,286,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,11,41.867108,-87.654224,8,287,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,11,41.867108,-87.654224,8,288,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,11,41.896282,-87.655232,8,289,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,11,41.896282,-87.655232,8,290,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.921965,-87.632085,8,291,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,22,41.921965,-87.632085,8,292,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.688324,-87.676709,8,293,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.688324,-87.676709,8,294,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.688324,-87.676709,8,295,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.688324,-87.676709,8,296,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,22,41.688324,-87.676709,8,297,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,22,41.688324,-87.676709,8,298,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,22,41.688324,-87.676709,8,299,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
4,22,41.688324,-87.676709,8,300,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
6,22,41.688324,-87.676709,8,301,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,11,41.862292,-87.64886,8,302,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,11,41.862292,-87.64886,8,303,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,17,41.720848,-87.666014,9,304,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.731922,-87.677512,8,305,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,22,41.731922,-87.677512,8,306,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,22,41.731922,-87.677512,8,307,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,65,41.999129,-87.795585,8,308,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,75,42.01743,-87.687769,8,309,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,75,42.01743,-87.687769,8,310,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
4,75,42.01743,-87.687769,8,311,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,91,41.981964,-87.812827,8,312,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,91,41.981964,-87.812827,8,313,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,36,41.944869,-87.832763,8,314,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,36,41.944869,-87.832763,8,315,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,36,41.944869,-87.832763,8,316,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,36,41.944869,-87.832763,8,317,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,72,42.011601,-87.811506,8,318,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,72,42.011601,-87.811506,8,319,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,72,42.011601,-87.811506,8,320,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,72,42.011601,-87.811506,8,321,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,72,42.011601,-87.811506,8,322,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,38,41.94983,-87.698457,9,323,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,49,41.979243,-87.750938,9,324,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,49,41.979243,-87.750938,9,325,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,58,41.986921,-87.689778,9,326,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,58,41.986921,-87.689778,9,327,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,50,41.801498,-87.763416,9,328,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,14,41.906638,-87.701431,9,329,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,10,41.723195,-87.64997,5,330,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,10,41.723195,-87.64997,5,331,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,11,41.868077,-87.666901,9,332,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,11,41.868077,-87.666901,9,333,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,11,41.869216,-87.627561,8,334,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,11,41.869216,-87.627561,8,335,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,42,41.662014,-87.724608,8,336,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,42,41.662014,-87.724608,8,337,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,42,41.662014,-87.724608,8,338,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,53,41.961743,-87.76007,9,339,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,40,41.953067,-87.776792,8,340,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,40,41.953067,-87.776792,8,341,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,43,41.878114,-87.629798,3,342,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,43,41.878114,-87.629798,3,343,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,42,41.958271,-87.702575,9,344,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,42,41.958271,-87.702575,9,345,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,42,41.958271,-87.702575,9,346,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,18,42.006858,-87.675919,9,347,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,70,41.916265,-87.800515,8,348,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,70,41.916265,-87.800515,8,349,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,35,41.682587,-87.707973,9,350,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,35,41.682587,-87.707973,9,351,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,35,41.682587,-87.707973,9,352,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,35,41.682587,-87.707973,9,353,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,35,41.682587,-87.707973,9,354,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,35,41.682587,-87.707973,9,355,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,93,41.725517,-87.614258,8,356,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,37,41.948167,-87.730698,8,357,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,37,41.948167,-87.730698,8,358,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,40,41.953705,-87.733974,8,359,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,46,41.964242,-87.757639,8,360,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,60,41.990284,-87.797127,8,361,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,60,41.990284,-87.797127,8,362,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,70,42.008314,-87.777921,9,363,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,70,42.008314,-87.777921,9,364,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,70,42.008314,-87.777921,9,365,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,68,41.921177,-87.79518,8,366,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,30,41.857402,-87.694991,8,367,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,30,41.857402,-87.694991,8,368,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,11,41.868142,-87.696269,9,369,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,11,41.868142,-87.696269,9,370,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,10,41.721474,-87.648064,8,371,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,10,41.869107,-87.696293,9,372,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,10,41.869107,-87.696293,9,373,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,96,41.719059,-87.675088,9,374,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,96,41.719059,-87.675088,9,375,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,61,41.923738,-87.785288,9,376,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,61,41.923738,-87.785288,9,377,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,64,41.970248,-87.787992,8,378,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,64,41.970248,-87.787992,8,379,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,10,41.89923,-87.716788,9,380,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,10,41.89923,-87.716788,9,381,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,10,41.89923,-87.716788,9,382,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,20,41.692555,-87.598865,8,383,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,20,41.692555,-87.598865,8,384,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,20,41.692555,-87.598865,8,385,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,11,41.903002,-87.688267,8,386,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,11,41.903002,-87.688267,8,387,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,49,41.962728,-87.748367,9,388,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,30,41.836644,-87.677737,8,389,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,42,41.837085,-87.729384,9,390,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,17,41.911824,-87.726737,9,391,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.823065,-87.678378,8,392,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,22,41.823065,-87.678378,8,393,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.801179,-87.679447,8,394,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,22,41.801179,-87.679447,8,395,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,35,41.800737,-87.71188,8,396,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,52,41.778297,-87.752411,9,397,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,52,41.778297,-87.752411,9,398,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
6,52,41.778297,-87.752411,9,399,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,67,41.77166,-87.703047,8,400,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,73,41.759346,-87.745602,9,401,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,22,41.768388,-87.678649,8,402,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,22,41.768388,-87.678649,8,403,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,22,41.768388,-87.678649,8,404,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,52,41.797616,-87.797894,8,405,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,61,41.781416,-87.776532,8,406,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,10,41.773215,-87.60088,8,407,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,10,41.773215,-87.60088,8,408,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,39,41.822536,-87.666343,9,409,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
4,47,41.799282,-87.585487,8,410,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,55,41.794781,-87.615989,8,411,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,64,41.778748,-87.586427,8,412,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,71,41.766202,-87.562889,9,413,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,71,41.766202,-87.562889,9,414,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,77,41.754676,-87.612922,9,415,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,77,41.754676,-87.612922,9,416,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,40,41.821582,-87.627796,9,417,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,40,41.821582,-87.627796,9,418,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,50,41.803423,-87.642984,8,419,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,50,41.803423,-87.642984,8,420,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
1,50,41.803423,-87.642984,8,421,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,79,41.754292,-87.590773,9,422,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,79,41.754292,-87.590773,9,423,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,52,41.798697,-87.736812,8,424,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
3,52,41.798697,-87.736812,8,425,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,63,41.776156,-87.778927,9,426,2007,28,207,2,77,63,70,51,59,0, 5,0.00,29.28,29.92,9.1,30,11.2
2,41,41.95469,-87.800991,9,427,2007,29,221,2,85,69,77,69,71,0,12,0.92,29.18,29.83,10.3,24,10.6
